group	cond	seed	dim	layers	pos	pt_ood_final_pos	peak_epoch_pos	hit_one_pos	norm_pos
main	layer_dual	7	64	2	35	1.0000	19	1	0.0526
main	layer_dual	7	64	2	36	1.0000	17	1	0.0588
main	layer_dual	7	64	2	37	1.0000	19	1	0.0526
main	layer_dual	7	64	2	38	1.0000	2	1	0.5000
main	layer_dual	7	64	2	39	1.0000	9	1	0.1111
main	layer_dual	7	64	2	40	1.0000	16	1	0.0625
main	layer_dual	7	64	2	41	1.0000	19	1	0.0526
main	layer_dual	7	64	2	42	1.0000	9	1	0.1111
main	layer_dual	7	64	2	43	1.0000	16	1	0.0625
main	layer_dual	7	64	2	44	1.0000	19	1	0.0526
main	layer_dual	7	64	2	45	1.0000	9	1	0.1111
main	layer_dual	7	64	2	46	1.0000	16	1	0.0625
main	layer_dual	7	64	2	47	1.0000	19	1	0.0526
main	layer_dual	7	64	2	48	1.0000	2	1	0.5000
main	layer_dual	7	64	2	49	1.0000	2	1	0.5000
main	layer_dual	7	64	2	50	1.0000	9	1	0.1111
main	layer_dual	7	64	2	51	1.0000	16	1	0.0625
main	layer_dual	7	64	2	52	1.0000	19	1	0.0526
main	layer_dual	8	64	2	0	1.0000	9	1	0.1111
main	layer_dual	8	64	2	1	0.0000	0	0	0.0000
main	layer_dual	8	64	2	2	1.0000	2	1	0.5000
main	layer_dual	8	64	2	3	1.0000	2	1	0.5000
main	layer_dual	8	64	2	4	1.0000	9	1	0.1111
main	layer_dual	8	64	2	5	0.8750	9	0	0.0972
main	layer_dual	8	64	2	6	0.8750	2	0	0.4375
main	layer_dual	8	64	2	7	1.0000	9	1	0.1111
main	layer_dual	8	64	2	8	0.8750	9	0	0.0972
main	layer_dual	8	64	2	9	0.8750	2	0	0.4375
main	layer_dual	8	64	2	10	1.0000	2	1	0.5000
main	layer_dual	8	64	2	11	1.0000	2	1	0.5000
main	layer_dual	8	64	2	12	1.0000	9	1	0.1111
main	layer_dual	8	64	2	13	0.5000	9	0	0.0556
main	layer_dual	8	64	2	14	0.8750	9	0	0.0972
main	layer_dual	8	64	2	15	0.8750	2	0	0.4375
main	layer_dual	8	64	2	16	1.0000	9	1	0.1111
main	layer_dual	8	64	2	17	0.7500	9	0	0.0833
main	layer_dual	8	64	2	18	0.6250	9	0	0.0694
main	layer_dual	8	64	2	19	0.8750	6	0	0.1458
main	layer_dual	8	64	2	20	1.0000	6	1	0.1667
main	layer_dual	8	64	2	21	1.0000	2	1	0.5000
main	layer_dual	8	64	2	22	1.0000	2	1	0.5000
main	layer_dual	8	64	2	23	1.0000	9	1	0.1111
main	layer_dual	8	64	2	24	1.0000	12	1	0.0833
main	layer_dual	8	64	2	25	1.0000	13	1	0.0769
main	layer_dual	8	64	2	26	1.0000	2	1	0.5000
main	layer_dual	8	64	2	27	1.0000	9	1	0.1111
main	layer_dual	8	64	2	28	1.0000	12	1	0.0833
main	layer_dual	8	64	2	29	1.0000	13	1	0.0769
main	layer_dual	8	64	2	30	1.0000	9	1	0.1111
main	layer_dual	8	64	2	31	1.0000	12	1	0.0833
main	layer_dual	8	64	2	32	1.0000	14	1	0.0714
main	layer_dual	8	64	2	33	1.0000	14	1	0.0714
main	layer_dual	8	64	2	34	1.0000	13	1	0.0769
main	layer_dual	8	64	2	35	1.0000	14	1	0.0714
main	layer_dual	8	64	2	36	1.0000	13	1	0.0769
main	layer_dual	8	64	2	37	1.0000	14	1	0.0714
main	layer_dual	8	64	2	38	1.0000	2	1	0.5000
main	layer_dual	8	64	2	39	1.0000	9	1	0.1111
main	layer_dual	8	64	2	40	1.0000	13	1	0.0769
main	layer_dual	8	64	2	41	1.0000	14	1	0.0714
main	layer_dual	8	64	2	42	1.0000	9	1	0.1111
main	layer_dual	8	64	2	43	1.0000	13	1	0.0769
main	layer_dual	8	64	2	44	1.0000	14	1	0.0714
main	layer_dual	8	64	2	45	1.0000	9	1	0.1111
main	layer_dual	8	64	2	46	1.0000	13	1	0.0769
main	layer_dual	8	64	2	47	1.0000	14	1	0.0714
main	layer_dual	8	64	2	48	1.0000	2	1	0.5000
main	layer_dual	8	64	2	49	1.0000	2	1	0.5000
main	layer_dual	8	64	2	50	1.0000	9	1	0.1111
main	layer_dual	8	64	2	51	1.0000	13	1	0.0769
main	layer_dual	8	64	2	52	1.0000	14	1	0.0714
main	layer_dual	9	64	2	0	1.0000	10	1	0.1000
main	layer_dual	9	64	2	1	0.0000	0	0	0.0000
main	layer_dual	9	64	2	2	1.0000	2	1	0.5000
main	layer_dual	9	64	2	3	1.0000	2	1	0.5000
main	layer_dual	9	64	2	4	1.0000	7	1	0.1429
main	layer_dual	9	64	2	5	0.8750	8	0	0.1094
main	layer_dual	9	64	2	6	0.8750	2	0	0.4375
main	layer_dual	9	64	2	7	1.0000	7	1	0.1429
main	layer_dual	9	64	2	8	0.8750	7	0	0.1250
main	layer_dual	9	64	2	9	0.8750	2	0	0.4375
main	layer_dual	9	64	2	10	1.0000	2	1	0.5000
main	layer_dual	9	64	2	11	1.0000	2	1	0.5000
main	layer_dual	9	64	2	12	1.0000	8	1	0.1250
main	layer_dual	9	64	2	13	0.5000	7	0	0.0714
main	layer_dual	9	64	2	14	0.8750	9	0	0.0972
main	layer_dual	9	64	2	15	0.8750	2	0	0.4375
main	layer_dual	9	64	2	16	1.0000	7	1	0.1429
main	layer_dual	9	64	2	17	0.7500	8	0	0.0938
main	layer_dual	9	64	2	18	0.6250	9	0	0.0694
main	layer_dual	9	64	2	19	0.8750	9	0	0.0972
main	layer_dual	9	64	2	20	1.0000	9	1	0.1111
main	layer_dual	9	64	2	21	1.0000	2	1	0.5000
main	layer_dual	9	64	2	22	1.0000	2	1	0.5000
main	layer_dual	9	64	2	23	1.0000	7	1	0.1429
main	layer_dual	9	64	2	24	1.0000	13	1	0.0769
main	layer_dual	9	64	2	25	1.0000	15	1	0.0667
main	layer_dual	9	64	2	26	1.0000	2	1	0.5000
main	layer_dual	9	64	2	27	1.0000	7	1	0.1429
main	layer_dual	9	64	2	28	1.0000	14	1	0.0714
main	layer_dual	9	64	2	29	1.0000	15	1	0.0667
main	layer_dual	9	64	2	30	1.0000	7	1	0.1429
main	layer_dual	9	64	2	31	1.0000	14	1	0.0714
main	layer_dual	9	64	2	32	1.0000	15	1	0.0667
main	layer_dual	9	64	2	33	1.0000	15	1	0.0667
main	layer_dual	9	64	2	34	1.0000	14	1	0.0714
main	layer_dual	9	64	2	35	1.0000	15	1	0.0667
main	layer_dual	9	64	2	36	1.0000	14	1	0.0714
main	layer_dual	9	64	2	37	1.0000	15	1	0.0667
main	layer_dual	9	64	2	38	1.0000	2	1	0.5000
main	layer_dual	9	64	2	39	1.0000	7	1	0.1429
main	layer_dual	9	64	2	40	1.0000	14	1	0.0714
main	layer_dual	9	64	2	41	1.0000	16	1	0.0625
main	layer_dual	9	64	2	42	1.0000	7	1	0.1429
main	layer_dual	9	64	2	43	1.0000	14	1	0.0714
main	layer_dual	9	64	2	44	1.0000	16	1	0.0625
main	layer_dual	9	64	2	45	1.0000	7	1	0.1429
main	layer_dual	9	64	2	46	1.0000	14	1	0.0714
main	layer_dual	9	64	2	47	1.0000	16	1	0.0625
main	layer_dual	9	64	2	48	1.0000	2	1	0.5000
main	layer_dual	9	64	2	49	1.0000	2	1	0.5000
main	layer_dual	9	64	2	50	1.0000	8	1	0.1250
main	layer_dual	9	64	2	51	1.0000	14	1	0.0714
main	layer_dual	9	64	2	52	1.0000	16	1	0.0625
robust	baseline	0	128	2	0	1.0000	8	1	0.1250
robust	baseline	0	128	2	1	1.0000	5	1	0.2000
robust	baseline	0	128	2	2	1.0000	1	1	1.0000
robust	baseline	0	128	2	3	1.0000	1	1	1.0000
robust	baseline	0	128	2	4	1.0000	6	1	0.1667
robust	baseline	0	128	2	5	1.0000	11	1	0.0909
robust	baseline	0	128	2	6	1.0000	11	1	0.0909
robust	baseline	0	128	2	7	1.0000	6	1	0.1667
robust	baseline	0	128	2	8	1.0000	10	1	0.1000
robust	baseline	0	128	2	9	1.0000	10	1	0.1000
robust	baseline	0	128	2	10	1.0000	1	1	1.0000
robust	baseline	0	128	2	11	1.0000	1	1	1.0000
robust	baseline	0	128	2	12	1.0000	6	1	0.1667
robust	baseline	0	128	2	13	1.0000	11	1	0.0909
robust	baseline	0	128	2	14	1.0000	11	1	0.0909
robust	baseline	0	128	2	15	1.0000	11	1	0.0909
robust	baseline	0	128	2	16	1.0000	6	1	0.1667
robust	baseline	0	128	2	17	1.0000	6	1	0.1667
robust	baseline	0	128	2	18	1.0000	9	1	0.1111
robust	baseline	0	128	2	19	1.0000	9	1	0.1111
robust	baseline	0	128	2	20	1.0000	9	1	0.1111
robust	baseline	0	128	2	21	1.0000	1	1	1.0000
robust	baseline	0	128	2	22	1.0000	1	1	1.0000
robust	baseline	0	128	2	23	1.0000	6	1	0.1667
robust	baseline	0	128	2	24	1.0000	9	1	0.1111
robust	baseline	0	128	2	25	1.0000	7	1	0.1429
robust	baseline	0	128	2	26	1.0000	1	1	1.0000
robust	baseline	0	128	2	27	1.0000	6	1	0.1667
robust	baseline	0	128	2	28	1.0000	10	1	0.1000
robust	baseline	0	128	2	29	1.0000	8	1	0.1250
robust	baseline	0	128	2	30	1.0000	6	1	0.1667
robust	baseline	0	128	2	31	1.0000	10	1	0.1000
robust	baseline	0	128	2	32	1.0000	10	1	0.1000
robust	baseline	0	128	2	33	1.0000	8	1	0.1250
robust	baseline	0	128	2	34	1.0000	10	1	0.1000
robust	baseline	0	128	2	35	1.0000	8	1	0.1250
robust	baseline	0	128	2	36	1.0000	10	1	0.1000
robust	baseline	0	128	2	37	1.0000	8	1	0.1250
robust	baseline	0	128	2	38	1.0000	1	1	1.0000
robust	baseline	0	128	2	39	1.0000	6	1	0.1667
robust	baseline	0	128	2	40	1.0000	10	1	0.1000
robust	baseline	0	128	2	41	1.0000	8	1	0.1250
robust	baseline	0	128	2	42	1.0000	6	1	0.1667
robust	baseline	0	128	2	43	1.0000	10	1	0.1000
robust	baseline	0	128	2	44	1.0000	8	1	0.1250
robust	baseline	0	128	2	45	1.0000	6	1	0.1667
robust	baseline	0	128	2	46	1.0000	10	1	0.1000
robust	baseline	0	128	2	47	1.0000	8	1	0.1250
robust	baseline	0	128	2	48	1.0000	1	1	1.0000
robust	baseline	0	128	2	49	1.0000	1	1	1.0000
robust	baseline	0	128	2	50	1.0000	6	1	0.1667
robust	baseline	0	128	2	51	1.0000	10	1	0.1000
robust	baseline	0	128	2	52	1.0000	8	1	0.1250
robust	baseline	1	128	2	0	1.0000	9	1	0.1111
robust	baseline	1	128	2	1	1.0000	8	1	0.1250
robust	baseline	1	128	2	2	1.0000	1	1	1.0000
robust	baseline	1	128	2	3	1.0000	1	1	1.0000
robust	baseline	1	128	2	4	1.0000	2	1	0.5000
robust	baseline	1	128	2	5	1.0000	29	1	0.0345
robust	baseline	1	128	2	6	1.0000	29	1	0.0345
robust	baseline	1	128	2	7	1.0000	2	1	0.5000
robust	baseline	1	128	2	8	1.0000	28	1	0.0357
robust	baseline	1	128	2	9	1.0000	27	1	0.0370
robust	baseline	1	128	2	10	1.0000	1	1	1.0000
robust	baseline	1	128	2	11	1.0000	1	1	1.0000
robust	baseline	1	128	2	12	1.0000	2	1	0.5000
robust	baseline	1	128	2	13	1.0000	29	1	0.0345
robust	baseline	1	128	2	14	1.0000	29	1	0.0345
robust	baseline	1	128	2	15	1.0000	29	1	0.0345
robust	baseline	1	128	2	16	1.0000	2	1	0.5000
robust	baseline	1	128	2	17	1.0000	8	1	0.1250
robust	baseline	1	128	2	18	1.0000	8	1	0.1250
robust	baseline	1	128	2	19	1.0000	9	1	0.1111
robust	baseline	1	128	2	20	1.0000	9	1	0.1111
robust	baseline	1	128	2	21	1.0000	1	1	1.0000
robust	baseline	1	128	2	22	1.0000	1	1	1.0000
robust	baseline	1	128	2	23	1.0000	2	1	0.5000
robust	baseline	1	128	2	24	1.0000	9	1	0.1111
robust	baseline	1	128	2	25	1.0000	7	1	0.1429
robust	baseline	1	128	2	26	1.0000	1	1	1.0000
robust	baseline	1	128	2	27	1.0000	2	1	0.5000
robust	baseline	1	128	2	28	1.0000	9	1	0.1111
robust	baseline	1	128	2	29	1.0000	8	1	0.1250
robust	baseline	1	128	2	30	1.0000	2	1	0.5000
robust	baseline	1	128	2	31	1.0000	9	1	0.1111
robust	baseline	1	128	2	32	1.0000	9	1	0.1111
robust	baseline	1	128	2	33	1.0000	8	1	0.1250
robust	baseline	1	128	2	34	1.0000	9	1	0.1111
robust	baseline	1	128	2	35	1.0000	8	1	0.1250
robust	baseline	1	128	2	36	1.0000	9	1	0.1111
robust	baseline	1	128	2	37	1.0000	8	1	0.1250
robust	baseline	1	128	2	38	1.0000	1	1	1.0000
robust	baseline	1	128	2	39	1.0000	2	1	0.5000
robust	baseline	1	128	2	40	1.0000	9	1	0.1111
robust	baseline	1	128	2	41	1.0000	8	1	0.1250
robust	baseline	1	128	2	42	1.0000	2	1	0.5000
robust	baseline	1	128	2	43	1.0000	9	1	0.1111
robust	baseline	1	128	2	44	1.0000	8	1	0.1250
robust	baseline	1	128	2	45	1.0000	2	1	0.5000
robust	baseline	1	128	2	46	1.0000	9	1	0.1111
robust	baseline	1	128	2	47	1.0000	8	1	0.1250
robust	baseline	1	128	2	48	1.0000	1	1	1.0000
robust	baseline	1	128	2	49	1.0000	1	1	1.0000
robust	baseline	1	128	2	50	1.0000	2	1	0.5000
robust	baseline	1	128	2	51	1.0000	9	1	0.1111
robust	baseline	1	128	2	52	1.0000	8	1	0.1250
robust	decl_full	0	128	2	0	1.0000	7	1	0.1429
robust	decl_full	0	128	2	1	1.0000	2	1	0.5000
robust	decl_full	0	128	2	2	1.0000	13	1	0.0769
robust	decl_full	0	128	2	3	1.0000	13	1	0.0769
robust	decl_full	0	128	2	4	1.0000	13	1	0.0769
robust	decl_full	0	128	2	5	1.0000	13	1	0.0769
robust	decl_full	0	128	2	6	1.0000	13	1	0.0769
robust	decl_full	0	128	2	7	1.0000	13	1	0.0769
robust	decl_full	0	128	2	8	1.0000	13	1	0.0769
robust	decl_full	0	128	2	9	1.0000	13	1	0.0769
robust	decl_full	0	128	2	10	1.0000	13	1	0.0769
robust	decl_full	0	128	2	11	1.0000	13	1	0.0769
robust	decl_full	0	128	2	12	1.0000	13	1	0.0769
robust	decl_full	0	128	2	13	1.0000	13	1	0.0769
robust	decl_full	0	128	2	14	1.0000	13	1	0.0769
robust	decl_full	0	128	2	15	1.0000	13	1	0.0769
robust	decl_full	0	128	2	16	1.0000	13	1	0.0769
robust	decl_full	0	128	2	17	1.0000	13	1	0.0769
robust	decl_full	0	128	2	18	1.0000	13	1	0.0769
robust	decl_full	0	128	2	19	1.0000	13	1	0.0769
robust	decl_full	0	128	2	20	1.0000	13	1	0.0769
robust	decl_full	0	128	2	21	1.0000	13	1	0.0769
robust	decl_full	0	128	2	22	1.0000	13	1	0.0769
robust	decl_full	0	128	2	23	1.0000	13	1	0.0769
robust	decl_full	0	128	2	24	1.0000	13	1	0.0769
robust	decl_full	0	128	2	25	1.0000	13	1	0.0769
robust	decl_full	0	128	2	26	1.0000	13	1	0.0769
robust	decl_full	0	128	2	27	1.0000	13	1	0.0769
robust	decl_full	0	128	2	28	1.0000	13	1	0.0769
robust	decl_full	0	128	2	29	1.0000	13	1	0.0769
robust	decl_full	0	128	2	30	1.0000	13	1	0.0769
robust	decl_full	0	128	2	31	1.0000	13	1	0.0769
robust	decl_full	0	128	2	32	1.0000	13	1	0.0769
robust	decl_full	0	128	2	33	1.0000	13	1	0.0769
robust	decl_full	0	128	2	34	1.0000	13	1	0.0769
robust	decl_full	0	128	2	35	1.0000	13	1	0.0769
robust	decl_full	0	128	2	36	1.0000	13	1	0.0769
robust	decl_full	0	128	2	37	1.0000	13	1	0.0769
robust	decl_full	0	128	2	38	1.0000	13	1	0.0769
robust	decl_full	0	128	2	39	1.0000	13	1	0.0769
robust	decl_full	0	128	2	40	1.0000	13	1	0.0769
robust	decl_full	0	128	2	41	1.0000	13	1	0.0769
robust	decl_full	0	128	2	42	1.0000	13	1	0.0769
robust	decl_full	0	128	2	43	1.0000	13	1	0.0769
robust	decl_full	0	128	2	44	1.0000	13	1	0.0769
robust	decl_full	0	128	2	45	1.0000	13	1	0.0769
robust	decl_full	0	128	2	46	1.0000	13	1	0.0769
robust	decl_full	0	128	2	47	1.0000	13	1	0.0769
robust	decl_full	0	128	2	48	1.0000	13	1	0.0769
robust	decl_full	0	128	2	49	1.0000	13	1	0.0769
robust	decl_full	0	128	2	50	1.0000	13	1	0.0769
robust	decl_full	0	128	2	51	1.0000	10	1	0.1000
robust	decl_full	0	128	2	52	1.0000	6	1	0.1667
robust	decl_full	1	128	2	0	1.0000	7	1	0.1429
robust	decl_full	1	128	2	1	1.0000	7	1	0.1429
robust	decl_full	1	128	2	2	1.0000	13	1	0.0769
robust	decl_full	1	128	2	3	1.0000	13	1	0.0769
robust	decl_full	1	128	2	4	1.0000	13	1	0.0769
robust	decl_full	1	128	2	5	1.0000	24	1	0.0417
robust	decl_full	1	128	2	6	1.0000	25	1	0.0400
robust	decl_full	1	128	2	7	1.0000	13	1	0.0769
robust	decl_full	1	128	2	8	1.0000	23	1	0.0435
robust	decl_full	1	128	2	9	1.0000	23	1	0.0435
robust	decl_full	1	128	2	10	1.0000	13	1	0.0769
robust	decl_full	1	128	2	11	1.0000	13	1	0.0769
robust	decl_full	1	128	2	12	1.0000	12	1	0.0833
robust	decl_full	1	128	2	13	1.0000	25	1	0.0400
robust	decl_full	1	128	2	14	1.0000	24	1	0.0417
robust	decl_full	1	128	2	15	1.0000	25	1	0.0400
robust	decl_full	1	128	2	16	1.0000	13	1	0.0769
robust	decl_full	1	128	2	17	1.0000	13	1	0.0769
robust	decl_full	1	128	2	18	1.0000	13	1	0.0769
robust	decl_full	1	128	2	19	1.0000	13	1	0.0769
robust	decl_full	1	128	2	20	1.0000	13	1	0.0769
robust	decl_full	1	128	2	21	1.0000	13	1	0.0769
robust	decl_full	1	128	2	22	1.0000	13	1	0.0769
robust	decl_full	1	128	2	23	1.0000	13	1	0.0769
robust	decl_full	1	128	2	24	1.0000	13	1	0.0769
robust	decl_full	1	128	2	25	1.0000	13	1	0.0769
robust	decl_full	1	128	2	26	1.0000	13	1	0.0769
robust	decl_full	1	128	2	27	1.0000	13	1	0.0769
robust	decl_full	1	128	2	28	1.0000	12	1	0.0833
robust	decl_full	1	128	2	29	1.0000	12	1	0.0833
robust	decl_full	1	128	2	30	1.0000	12	1	0.0833
robust	decl_full	1	128	2	31	1.0000	12	1	0.0833
robust	decl_full	1	128	2	32	1.0000	12	1	0.0833
robust	decl_full	1	128	2	33	1.0000	12	1	0.0833
robust	decl_full	1	128	2	34	1.0000	12	1	0.0833
robust	decl_full	1	128	2	35	1.0000	12	1	0.0833
robust	decl_full	1	128	2	36	1.0000	12	1	0.0833
robust	decl_full	1	128	2	37	1.0000	12	1	0.0833
robust	decl_full	1	128	2	38	1.0000	12	1	0.0833
robust	decl_full	1	128	2	39	1.0000	12	1	0.0833
robust	decl_full	1	128	2	40	1.0000	12	1	0.0833
robust	decl_full	1	128	2	41	1.0000	12	1	0.0833
robust	decl_full	1	128	2	42	1.0000	12	1	0.0833
robust	decl_full	1	128	2	43	1.0000	12	1	0.0833
robust	decl_full	1	128	2	44	1.0000	12	1	0.0833
robust	decl_full	1	128	2	45	1.0000	12	1	0.0833
robust	decl_full	1	128	2	46	1.0000	12	1	0.0833
robust	decl_full	1	128	2	47	1.0000	12	1	0.0833
robust	decl_full	1	128	2	48	1.0000	12	1	0.0833
robust	decl_full	1	128	2	49	1.0000	12	1	0.0833
robust	decl_full	1	128	2	50	1.0000	12	1	0.0833
robust	decl_full	1	128	2	51	1.0000	9	1	0.1111
robust	decl_full	1	128	2	52	1.0000	7	1	0.1429
robust	excl_pollute30	0	128	2	0	1.0000	8	1	0.1250
robust	excl_pollute30	0	128	2	1	1.0000	5	1	0.2000
robust	excl_pollute30	0	128	2	2	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	3	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	4	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	5	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	6	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	7	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	8	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	9	1.0000	13	1	0.0769
robust	excl_pollute30	0	128	2	10	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	11	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	12	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	13	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	14	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	15	1.0000	14	1	0.0714
robust	excl_pollute30	0	128	2	16	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	17	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	18	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	19	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	20	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	21	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	22	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	23	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	24	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	25	1.0000	9	1	0.1111
robust	excl_pollute30	0	128	2	26	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	27	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	28	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	29	1.0000	9	1	0.1111
robust	excl_pollute30	0	128	2	30	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	31	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	32	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	33	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	34	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	35	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	36	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	37	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	38	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	39	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	40	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	41	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	42	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	43	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	44	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	45	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	46	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	47	1.0000	10	1	0.1000
robust	excl_pollute30	0	128	2	48	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	49	1.0000	2	1	0.5000
robust	excl_pollute30	0	128	2	50	1.0000	6	1	0.1667
robust	excl_pollute30	0	128	2	51	1.0000	11	1	0.0909
robust	excl_pollute30	0	128	2	52	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	0	1.0000	10	1	0.1000
robust	excl_pollute30	1	128	2	1	1.0000	9	1	0.1111
robust	excl_pollute30	1	128	2	2	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	3	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	4	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	5	1.0000	32	1	0.0312
robust	excl_pollute30	1	128	2	6	1.0000	32	1	0.0312
robust	excl_pollute30	1	128	2	7	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	8	1.0000	31	1	0.0323
robust	excl_pollute30	1	128	2	9	1.0000	31	1	0.0323
robust	excl_pollute30	1	128	2	10	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	11	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	12	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	13	1.0000	32	1	0.0312
robust	excl_pollute30	1	128	2	14	1.0000	32	1	0.0312
robust	excl_pollute30	1	128	2	15	1.0000	32	1	0.0312
robust	excl_pollute30	1	128	2	16	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	17	1.0000	9	1	0.1111
robust	excl_pollute30	1	128	2	18	1.0000	9	1	0.1111
robust	excl_pollute30	1	128	2	19	1.0000	9	1	0.1111
robust	excl_pollute30	1	128	2	20	1.0000	9	1	0.1111
robust	excl_pollute30	1	128	2	21	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	22	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	23	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	24	1.0000	12	1	0.0833
robust	excl_pollute30	1	128	2	25	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	26	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	27	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	28	1.0000	12	1	0.0833
robust	excl_pollute30	1	128	2	29	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	30	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	31	1.0000	12	1	0.0833
robust	excl_pollute30	1	128	2	32	1.0000	12	1	0.0833
robust	excl_pollute30	1	128	2	33	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	34	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	35	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	36	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	37	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	38	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	39	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	40	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	41	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	42	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	43	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	44	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	45	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	46	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	47	1.0000	11	1	0.0909
robust	excl_pollute30	1	128	2	48	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	49	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	50	1.0000	2	1	0.5000
robust	excl_pollute30	1	128	2	51	1.0000	13	1	0.0769
robust	excl_pollute30	1	128	2	52	1.0000	11	1	0.0909
robust	baseline	0	64	4	0	1.0000	7	1	0.1429
robust	baseline	0	64	4	1	1.0000	9	1	0.1111
robust	baseline	0	64	4	2	1.0000	2	1	0.5000
robust	baseline	0	64	4	3	1.0000	2	1	0.5000
robust	baseline	0	64	4	4	1.0000	6	1	0.1667
robust	baseline	0	64	4	5	1.0000	17	1	0.0588
robust	baseline	0	64	4	6	1.0000	17	1	0.0588
robust	baseline	0	64	4	7	1.0000	6	1	0.1667
robust	baseline	0	64	4	8	1.0000	17	1	0.0588
robust	baseline	0	64	4	9	1.0000	17	1	0.0588
robust	baseline	0	64	4	10	1.0000	2	1	0.5000
robust	baseline	0	64	4	11	1.0000	2	1	0.5000
robust	baseline	0	64	4	12	1.0000	6	1	0.1667
robust	baseline	0	64	4	13	1.0000	17	1	0.0588
robust	baseline	0	64	4	14	1.0000	17	1	0.0588
robust	baseline	0	64	4	15	1.0000	17	1	0.0588
